,osm_id,Parent Category,Category,City,name,lat,lon
16195,8575330163,"Media, Sport & Entertainement",Arts Centre,Catió,Maison des jeunes de karabath,10.8914537,-15.0454784
16200,8578397820,"Media, Sport & Entertainement",Arts Centre,Catió,Maison des jeunes de katchembè,10.8588019,-15.0400557
16213,8583906724,"Media, Sport & Entertainement",Arts Centre,Catió,Maison des jeunes de katchék,10.8871283,-15.0595146
17421,467411717,"Media, Sport & Entertainement",Arts Centre,Conakry,Permanence Dixinn,9.5521009962752,-13.673024169677458
17664,566735895,"Media, Sport & Entertainement",Arts Centre,Conakry,les Studios Kira,9.56857557394131,-13.66101415812901
17855,804136444,"Media, Sport & Entertainement",Arts Centre,Dubréka,Centre Culturel de Dubréka,9.7903123890186,-13.521304472806895
17854,804136443,"Media, Sport & Entertainement",Arts Centre,Gberia Fotombu,Foyer des jeunes de dantiliyah,9.939399741637292,-10.950372007800926
16199,8578389240,"Media, Sport & Entertainement",Arts Centre,Kamsar,Maison des jeunes de kayétch,10.8462448,-15.0298366
16217,8599077091,"Media, Sport & Entertainement",Arts Centre,Kamsar,Maison des jeunes de katasnom,10.8463133,-15.0150066
16222,8599107994,"Media, Sport & Entertainement",Arts Centre,Kamsar,Maison des jeunes de kougha,10.9070151,-14.9506344
16223,8599107995,"Media, Sport & Entertainement",Arts Centre,Kamsar,Maison des jeunes de kakignini,10.8406788,-14.9122109
16228,8600495750,"Media, Sport & Entertainement",Arts Centre,Kamsar,Maison des jeunes de kasmak,10.9162037,-14.922631
16240,8606593453,"Media, Sport & Entertainement",Arts Centre,Kamsar,Maison des jeunes katfoura,10.803649,-15.0230829
17267,333231762,"Media, Sport & Entertainement",Arts Centre,Kissidougou,Foyer des jeunes de Beindou,9.1003193,-10.0036404
16205,8583846861,"Media, Sport & Entertainement",Arts Centre,Quebo,Maison des jeunes de kalafmet,10.9026902,-15.0049259
16210,8583894030,"Media, Sport & Entertainement",Arts Centre,Quebo,Maison des jeunes kamabanga,10.8941715,-15.0109486
16211,8583900285,"Media, Sport & Entertainement",Arts Centre,Quebo,Maison des jeunes bagadaye,10.9478418,-14.9933766
17702,583370299,"Media, Sport & Entertainement",Arts Centre,Sipilou,Maisoon des jeunes;Foyer des jeunes,8.029478458074083,-8.234719698977162
15205,6143018763,"Media, Sport & Entertainement",Attraction,Boké,Complexe Boké Houré,10.9777837,-14.2754565
14256,5393588130,"Media, Sport & Entertainement",Attraction,Camayenne,Atelier de couture Mme Keita,9.5167231,-13.701038
15653,6813943851,"Media, Sport & Entertainement",Attraction,Camayenne,Plage Soro,9.50375,-13.76732
17490,504478357,"Media, Sport & Entertainement",Attraction,Conakry,Resto NightClub MoryKantéyah,9.61715909888677,-13.624297266544696
14142,5153876523,"Media, Sport & Entertainement",Attraction,Dalaba,Centre d'Exposition et de Vente Touristique,10.6875092,-12.2557255
14251,5371098221,"Media, Sport & Entertainement",Attraction,Dalaba,Pont du dieu,10.6861101,-12.2130123
17381,442195803,"Media, Sport & Entertainement",Attraction,Dalaba,Case Myriam Makeba,10.684652736248816,-12.262107592934308
14134,5074990321,"Media, Sport & Entertainement",Attraction,Dubréka,Piscine Naturelle,9.7850605,-13.4768561
14135,5075692430,"Media, Sport & Entertainement",Attraction,Dubréka,Tête du Mont du Chien qui fume,9.7935024,-13.4707537
14148,5161343321,"Media, Sport & Entertainement",Attraction,Labé,Chutes de Dongora,11.2896949,-12.2440977
14261,5422603495,"Media, Sport & Entertainement",Attraction,Labé,Hollow tree,11.5828608,-12.2622479
14105,4951126836,"Media, Sport & Entertainement",Attraction,Lola,Pont Naturel de Cavally,7.6969749,-8.4413645
14202,5239593722,"Media, Sport & Entertainement",Attraction,Lola,Point de Prélèvement Araignée,7.7064224,-8.3470074
14191,5232654821,"Media, Sport & Entertainement",Attraction,New Yekepa,Entrée reserve,7.6000452,-8.473384
14200,5236747824,"Media, Sport & Entertainement",Attraction,New Yekepa,Source Gberemyi,7.5983433,-8.4746635
14215,5254748123,"Media, Sport & Entertainement",Attraction,New Yekepa,Mont Tomgbongbo,7.638651,-8.4241717
14216,5254771921,"Media, Sport & Entertainement",Attraction,New Yekepa,Grotte Seringbara 1,7.6499583,-8.4225399
14217,5254772021,"Media, Sport & Entertainement",Attraction,New Yekepa,Rivière  Made,7.6492782,-8.4237804
14143,5155241822,"Media, Sport & Entertainement",Attraction,Pita,Pont des Lianes,10.9984485,-12.4918866
14145,5158749022,"Media, Sport & Entertainement",Attraction,Pita,Chutes de Djourougi,11.0581368,-12.5936025
14146,5158767421,"Media, Sport & Entertainement",Attraction,Pita,Chutes de Kamawi,11.0504133,-12.609569
15863,7126769385,"Media, Sport & Entertainement",Attraction,Pita,Pont de liane,11.0954174,-12.4057899
2811,504385217,"Media, Sport & Entertainement",Beach,Camayenne,plage diakhambi,9.4850526433125,-13.757359683884818
2814,552718121,"Media, Sport & Entertainement",Beach,Camayenne,Plage de la Camayenne,9.533755710604408,-13.690475312187246
2813,540213991,"Media, Sport & Entertainement",Beach,Conakry,plage de Bérarèze,9.572991354941392,-13.605220989374123
2816,744917203,"Media, Sport & Entertainement",Beach,Conakry,Plage de Rogbanè,9.579124412202217,-13.66587085966709
2817,749245915,"Media, Sport & Entertainement",Beach,Conakry,Plage de Takonko,9.591976125800967,-13.657497095439547
2810,496099894,"Media, Sport & Entertainement",Beach,Dubréka,Tayaty_kobaya,9.705793655977459,-13.620644342238506
2815,590621321,"Media, Sport & Entertainement",Beach,Dubréka,Tayaty Kobaya,9.734582760210925,-13.613821972447639
17782,654220809,"Media, Sport & Entertainement",Cinema,Camayenne,CanalOlympia Kaloum,9.513189700000002,-13.7083502
17361,428510381,"Media, Sport & Entertainement",Cinema,Conakry,Cinéma Rogbanè,9.579805610461378,-13.657698101829508
15434,6381756928,"Media, Sport & Entertainement",Cinema,Dubréka,Vidéo Club Internet,9.7899314,-13.5250195
17864,881972073,"Media, Sport & Entertainement",Cinema,Dubréka,CanalOlympia Tombolia,9.65060420276157,-13.552693851471833
12712,4534403374,"Media, Sport & Entertainement",Cinema,Faranah,Vidéo Club,10.0462793,-10.7425464
12508,4534062549,"Media, Sport & Entertainement",Cinema,Forécariah,Vidéo Club,9.4269969,-13.0886449
12524,4534062569,"Media, Sport & Entertainement",Cinema,Forécariah,Vidéo Club,9.4350176,-13.0919474
13859,4543182652,"Media, Sport & Entertainement",Cinema,Forécariah,Salle de Cinéma,9.4332191,-13.0932282
14168,5206325682,"Media, Sport & Entertainement",Cinema,Lélouma,Vidéo Club koto Sory,11.4261376,-12.6827368
12917,4540042914,"Media, Sport & Entertainement",Cinema,Macenta,Vidéo Clubs,8.4553956,-9.5869444
13180,4541902319,"Media, Sport & Entertainement",Cinema,Macenta,Salle de cinéma,8.5550981,-9.4818533
13267,4541902859,"Media, Sport & Entertainement",Cinema,Macenta,Vidéo Club,8.5480186,-9.4620347
13803,4541930745,"Media, Sport & Entertainement",Cinema,Nzérékoré,Bernard Niamy,7.6396461,-8.7990873
13919,4543249561,"Media, Sport & Entertainement",Cinema,Nzérékoré,Cinéma de Morice Loua,7.8008282,-8.6988222
15259,6251446785,"Media, Sport & Entertainement",Cinema,Sipilou,Vidéo club Abé,8.0298148,-8.2314821
12943,4541334679,"Media, Sport & Entertainement",Cinema,Yomou,Hangar de cinéma,7.8556751,-9.2814879
12999,4541339632,"Media, Sport & Entertainement",Cinema,Yomou,Ismael,7.715437,-9.2694248
13485,4541907874,"Media, Sport & Entertainement",Cinema,Yomou,Camara Moussa,7.9045867,-9.3570263
13498,4541910397,"Media, Sport & Entertainement",Cinema,Yomou,Vidéo Club,7.9003123,-9.358592
15568,6560577367,"Media, Sport & Entertainement",Community Centre,Boffa,DPE,10.1776548,-14.0354727
15925,7304144185,"Media, Sport & Entertainement",Community Centre,Boffa,Centre d'accueil de DOUPROU,10.2427613,-14.3388069
15247,6230929110,"Media, Sport & Entertainement",Community Centre,Boké,Centre Culturel de Boké,10.9318798,-14.2941812
14221,5264896221,"Media, Sport & Entertainement",Community Centre,Camayenne,Blue Zone de Kaloum,9.5131666,-13.7078154
14955,5991398309,"Media, Sport & Entertainement",Community Centre,Camayenne,Maison des jeunes de Kaloum,9.5060196,-13.7077022
16189,8575299583,"Media, Sport & Entertainement",Community Centre,Catió,Maison des jeunes de kadignet,10.9125764,-15.0322606
11759,4405092106,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des Jeunes de Dixinn Centre 2,9.5517678,-13.6659912
14441,5550526549,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes Hafia 2,9.5600011,-13.6572228
14846,5952485583,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des Jeunes de Dixinn Port,9.5518855,-13.674458
15050,6034711662,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes et de la Culture de Hamdallaye Mosquée,9.5746168,-13.6566227
15194,6122923924,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes de Madina Cité,9.5435203,-13.6717758
15222,6182000592,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes de Matam,9.553941,-13.6471488
15425,6373209447,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes de koloma,9.5859033,-13.6256746
15853,7089741583,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des Jeunes de Nongo,9.6209246,-13.6389242
15904,7216557067,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes de Nongo,9.6208808,-13.6387682
15919,7295076406,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes (Foyer) de Dabondy,9.5672113,-13.6423198
16320,9129293218,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des jeunes de Kipé,9.6044268,-13.6518104
17188,282566639,"Media, Sport & Entertainement",Community Centre,Conakry,Le Belvedere,9.556289865061785,-13.669745371206792
17389,445920841,"Media, Sport & Entertainement",Community Centre,Conakry,Maison des Jeunes de Ratoma,9.582278573487395,-13.659059969283895
15264,6269863885,"Media, Sport & Entertainement",Community Centre,Dubréka,Mosquée Mali,9.6813596,-13.5459924
17821,773720249,"Media, Sport & Entertainement",Community Centre,Dubréka,Bleue zone de Sonfonia,9.677448000793834,-13.58082648545989
17250,325481572,"Media, Sport & Entertainement",Community Centre,Fria,MAISON DES JEUNES,10.363734530602244,-13.583362553269692
12828,4534784679,"Media, Sport & Entertainement",Community Centre,Gueckedou,Maison de jeune de Gueckedou,8.5624011,-10.134936
13874,4543199804,"Media, Sport & Entertainement",Community Centre,Gueckedou,Lieu de rencontre des groupement,8.6366767,-10.4117482
15886,7176889685,"Media, Sport & Entertainement",Community Centre,Kindia,Sangareya,10.2059432,-12.7381431
15887,7176889785,"Media, Sport & Entertainement",Community Centre,Kindia,Kolente,10.1860678,-12.7695076
17214,310576279,"Media, Sport & Entertainement",Community Centre,Lélouma,Centre de Communtaire de Korbé,11.462904683166848,-12.611927910323548
17560,537721674,"Media, Sport & Entertainement",Community Centre,Lélouma,Maison des Jeunes Lélouma,11.424821089860359,-12.68328053110876
12674,4534379778,"Media, Sport & Entertainement",Community Centre,Mamou,La maison des jeunes,10.1838388,-11.8399559
13535,4541916794,"Media, Sport & Entertainement",Community Centre,Nzérékoré,Hangar pour le Marché,7.8562836,-9.1086879
13899,4543238786,"Media, Sport & Entertainement",Community Centre,Nzérékoré,Hangar du Marché de Bounouma,7.636453,-8.7981252
13924,4543264786,"Media, Sport & Entertainement",Community Centre,Nzérékoré,Maison des jeunes,7.7769058,-8.6811739
17427,475325512,"Media, Sport & Entertainement",Community Centre,Pita,Maison de jeune,11.199648068447843,-12.54208115078542
15936,7335421785,"Media, Sport & Entertainement",Community Centre,Sanguéya,KABEYA,10.6859307,-14.4571583
15941,7345644385,"Media, Sport & Entertainement",Community Centre,Sanguéya,YATIA,10.708336,-14.4423501
17244,316820109,"Media, Sport & Entertainement",Community Centre,Sipilou,Maison des Jeunes,7.802445584850118,-8.290616740329261
12938,4541334674,"Media, Sport & Entertainement",Community Centre,Yomou,Tribune de Loo,7.8548422,-9.2803144
11621,4008436243,"Media, Sport & Entertainement",Museum,Boké,Musée du fortin de Boké,10.933358,-14.2959053
17626,552008098,"Media, Sport & Entertainement",Museum,Camayenne,Musée national de Guinée,9.504620250210294,-13.70910851055086
15868,7141298786,"Media, Sport & Entertainement",Museum,Dalaba,Musée Africain American,10.6835367,-12.2588537
11521,2210111916,"Media, Sport & Entertainement",Museum,Labé,Petit Musée du Fouta,11.3131825,-12.3065391
12696,4534387625,"Media, Sport & Entertainement",Nightclub,Bindi,Night Club,10.0509575,-11.6990873
15236,6206774057,"Media, Sport & Entertainement",Nightclub,Boké,Classico night club,10.9309046,-14.2910176
15268,6285679938,"Media, Sport & Entertainement",Nightclub,Boké,Benda,10.9098923,-14.3020658
15296,6341901085,"Media, Sport & Entertainement",Nightclub,Boké,Le GOGOTA,10.9683447,-14.2724467
15451,6390453919,"Media, Sport & Entertainement",Nightclub,Boké,AIGLON Night Club,10.910983,-14.3013725
11649,4176826092,"Media, Sport & Entertainement",Nightclub,Camayenne,Les copains classic,9.5265753,-13.6848089
14067,4808679182,"Media, Sport & Entertainement",Nightclub,Camayenne,Tango,9.5083679,-13.7128997
14184,5226644908,"Media, Sport & Entertainement",Nightclub,Camayenne,Le Platinium,9.5291115,-13.682982
14956,5991398310,"Media, Sport & Entertainement",Nightclub,Camayenne,Boulevard Select,9.50552,-13.7074713
15284,6328556791,"Media, Sport & Entertainement",Nightclub,Camayenne,Scandic night club,9.5156947,-13.702051
15354,6354874904,"Media, Sport & Entertainement",Nightclub,Camayenne,Ibiza night club,9.5268615,-13.6888657
17709,584328935,"Media, Sport & Entertainement",Nightclub,Camayenne,MLS Lounge Bar,9.524306277393242,-13.688486797036923
11534,2866952473,"Media, Sport & Entertainement",Nightclub,Conakry,Crisber,9.5982483,-13.6533799
11748,4398706896,"Media, Sport & Entertainement",Nightclub,Conakry,passa night club,9.5734298,-13.6638402
11790,4432761469,"Media, Sport & Entertainement",Nightclub,Conakry,Nirvana Night Club,9.5796609,-13.6608311
12329,4515966240,"Media, Sport & Entertainement",Nightclub,Conakry,Club Castel,9.5576915,-13.6680464
14132,5065190118,"Media, Sport & Entertainement",Nightclub,Conakry,Le Prince,9.5364814,-13.6746847
14257,5395221777,"Media, Sport & Entertainement",Nightclub,Conakry,Le 3615,9.5336528,-13.6787924
14276,5438439247,"Media, Sport & Entertainement",Nightclub,Conakry,Conakry Club,9.5688376,-13.6621082
14277,5438439330,"Media, Sport & Entertainement",Nightclub,Conakry,le Gabou plus,9.5685413,-13.6614395
14287,5481200239,"Media, Sport & Entertainement",Nightclub,Conakry,Alizé night club,9.5478914,-13.6777121
14298,5485089551,"Media, Sport & Entertainement",Nightclub,Conakry,5 Étoiles,9.5504764,-13.6718611
14399,5528602853,"Media, Sport & Entertainement",Nightclub,Conakry,YIPO Force,9.6336639,-13.6025228
14473,5595782662,"Media, Sport & Entertainement",Nightclub,Conakry,Guizima,9.6171086,-13.6081981
14503,5611948392,"Media, Sport & Entertainement",Nightclub,Conakry,Nouvelle Connexion,9.6199591,-13.5833337
14671,5796994789,"Media, Sport & Entertainement",Nightclub,Conakry,Night Club l'Espoir plus,9.56889,-13.6372115
14684,5801153438,"Media, Sport & Entertainement",Nightclub,Conakry,Éclipse night club,9.6113531,-13.5973068
14841,5946474941,"Media, Sport & Entertainement",Nightclub,Conakry,Club nautique Miramar,9.5441214,-13.6608892
14881,5960834490,"Media, Sport & Entertainement",Nightclub,Conakry,Reina night club,9.5800793,-13.6575133
15181,6085380129,"Media, Sport & Entertainement",Nightclub,Conakry,Americana,9.6195836,-13.5836429
15182,6085380667,"Media, Sport & Entertainement",Nightclub,Conakry,Galaxy Plus,9.6198837,-13.5834181
15272,6307943752,"Media, Sport & Entertainement",Nightclub,Conakry,Oxygène plus o2,9.5895903,-13.6561558
15429,6374807108,"Media, Sport & Entertainement",Nightclub,Conakry,Nightclub BAGATAYE,9.5852121,-13.6284741
15431,6374807866,"Media, Sport & Entertainement",Nightclub,Conakry,Espace Safia,9.6554682,-13.6013618
15443,6387426405,"Media, Sport & Entertainement",Nightclub,Conakry,Tropicana Night club,9.5783578,-13.6240267
15448,6387433964,"Media, Sport & Entertainement",Nightclub,Conakry,Night club Tropicana 1,9.577562,-13.6235171
15470,6390457673,"Media, Sport & Entertainement",Nightclub,Conakry,Night Club Le Zénith,9.5914621,-13.6059663
15536,6451799012,"Media, Sport & Entertainement",Nightclub,Conakry,Backbone club (BBC),9.6057622,-13.6486257
15555,6508706287,"Media, Sport & Entertainement",Nightclub,Conakry,LATE night club,9.5824034,-13.6117993
15667,6860532528,"Media, Sport & Entertainement",Nightclub,Conakry,Ben chica night club,9.5794738,-13.6569536
16245,8629995986,"Media, Sport & Entertainement",Nightclub,Conakry,6ème Continent,9.5780805,-13.6510247
17486,504475777,"Media, Sport & Entertainement",Nightclub,Conakry,Complexe First Plus,9.631343323951826,-13.62957437540999
17824,779954786,"Media, Sport & Entertainement",Nightclub,Conakry,224 Lounge,9.640661607016506,-13.618420986713588
11664,4179488673,"Media, Sport & Entertainement",Nightclub,Coyah,night club merveille,9.7065393,-13.394735
11665,4179488674,"Media, Sport & Entertainement",Nightclub,Coyah,night club zapala,9.7251899,-13.4552438
11720,4341029495,"Media, Sport & Entertainement",Nightclub,Dubréka,le massaï night club,9.6507218,-13.5534209
14638,5780121753,"Media, Sport & Entertainement",Nightclub,Dubréka,Night club Ajeanel,9.7108376,-13.5030929
15323,6348098907,"Media, Sport & Entertainement",Nightclub,Dubréka,Lady Ra,9.6762726,-13.5792746
15363,6355369526,"Media, Sport & Entertainement",Nightclub,Dubréka,Fattah's Club,9.6750587,-13.5407245
15369,6356283369,"Media, Sport & Entertainement",Nightclub,Dubréka,Discothèque de rêve,9.7917397,-13.5234344
15435,6381756929,"Media, Sport & Entertainement",Nightclub,Dubréka,Night Club Internet,9.7900755,-13.5250363
16595,10041363706,"Media, Sport & Entertainement",Nightclub,Dubréka,Le Satina night club,9.7880038,-13.504119
15452,6390455202,"Media, Sport & Entertainement",Nightclub,Kamsar,Diplo Plus,10.6675884,-14.5990825
15453,6390455204,"Media, Sport & Entertainement",Nightclub,Kamsar,Night Club Metropole,10.6673585,-14.5996776
15456,6390455899,"Media, Sport & Entertainement",Nightclub,Kamsar,Night Club Facebook,10.66102,-14.5941232
15457,6390455904,"Media, Sport & Entertainement",Nightclub,Kamsar,Night Club VIP Track,10.6705625,-14.5462681
15463,6390455961,"Media, Sport & Entertainement",Nightclub,Kamsar,Night Club Crysber,10.6730104,-14.6023183
15801,6991960872,"Media, Sport & Entertainement",Nightclub,Kankan,Sarata,10.38708,-9.3017141
15913,7284923438,"Media, Sport & Entertainement",Nightclub,Kindia,Ballekes,10.0267204,-12.8883871
11824,4506992293,"Media, Sport & Entertainement",Nightclub,Labé,Marifala Plus,11.3131776,-12.3133291
11825,4507784789,"Media, Sport & Entertainement",Nightclub,Labé,alizee,11.3109888,-12.3148263
15999,7656946883,"Media, Sport & Entertainement",Nightclub,Labé,Night Club Complexe Alizee,11.3165462,-12.3120025
16002,7656965965,"Media, Sport & Entertainement",Nightclub,Labé,Nightclub Saala Plus,11.3130368,-12.3102516
16303,9034832023,"Media, Sport & Entertainement",Nightclub,Lola,Night Club Loisir,7.9584957,-8.6238941
